 57624.00  0.229206  0.405790 -0.2405819 
 57625.00  0.230281  0.403878 -0.2415045 
 57626.00  0.231389  0.401995 -0.2423346 
 57627.00  0.232521  0.399920 -0.2430716 
 57628.00  0.233729  0.397746 -0.2437362 
 57629.00  0.234712  0.395692 -0.2443410 
 57630.00  0.235400  0.393368 -0.2449678 
 57631.00  0.235950  0.391106 -0.2456866 
 57632.00  0.236452  0.389340 -0.2464680 
 57633.00  0.236801  0.388089 -0.2472995 
 57634.00  0.236616  0.387068 -0.2481848 
 57635.00  0.235982  0.385753 -0.2491269 
 57636.00  0.235165  0.384066 -0.2500938 
 57637.00  0.234558  0.382167 -0.2510394 
 57638.00  0.234369  0.380156 -0.2519265 
 57639.00  0.234461  0.377976 -0.2527542 
 57640.00  0.234676  0.375789 -0.2535186 
 57641.00  0.234640  0.373783 -0.2542021 
 57642.00  0.234678  0.371801 -0.2549001 
 57643.00  0.235111  0.369854 -0.2556401 
 57644.00  0.235694  0.367919 -0.2564145 
 57645.00  0.236063  0.366152 -0.2572506 
 57646.00  0.236352  0.364421 -0.2583043 
 57647.00  0.236857  0.362510 -0.2595533 
 57648.00  0.237282  0.360573 -0.2609443 
 57649.00  0.237497  0.358772 -0.2624134 
 57650.00  0.237468  0.357020 -0.2639107 
 57651.00  0.237290  0.355140 -0.2653749 
 57652.00  0.236948  0.353136 -0.2667486 
 57653.00  0.236604  0.351019 -0.2679838 
 57654.00  0.236299  0.348986 -0.2691180 
 57655.00  0.235717  0.346908 -0.2701982 
 57656.00  0.235144  0.344580 -0.2712654 
 57657.00  0.234773  0.342203 -0.2723927 
 57658.00  0.234179  0.339750 -0.2735856 
 57659.00  0.233717  0.337048 -0.2748258 
 57660.00  0.233891  0.334546 -0.2761622 
 57661.00  0.234055  0.332668 -0.2775843 
 57662.00  0.233612  0.331078 -0.2789880 
 57663.00  0.232637  0.329556 -0.2803473 
 57664.00  0.231299  0.327916 -0.2816125 
 57665.00  0.229551  0.326241 -0.2827833 
 57666.00  0.227417  0.324703 -0.2838981 
 57667.00  0.225281  0.323036 -0.2849525 
 57668.00  0.223414  0.321392 -0.2859432 
 57669.00  0.221824  0.319602 -0.2869081 
 57670.00  0.220953  0.317769 -0.2878806 
 57671.00  0.220792  0.315983 -0.2889402 
 57672.00  0.220715  0.314148 -0.2901596 
 57673.00  0.220461  0.312555 -0.2915733 
 57674.00  0.220003  0.311310 -0.2931904 
 57675.00  0.218997  0.310358 -0.2950207 
 57676.00  0.217375  0.309281 -0.2970289 
 57677.00  0.215456  0.307900 -0.2991222 
 57678.00  0.213496  0.306142 -0.3011813 
 57679.00  0.211722  0.304100 -0.3031012 
 57680.00  0.209946  0.302131 -0.3048658 
 57681.00  0.208051  0.300103 -0.3064672 
 57682.00  0.206165  0.298212 -0.3079163 
 57683.00  0.204273  0.296497 -0.3093247 
 57684.00  0.202748  0.294870 -0.3107527 
 57685.00  0.201413  0.293514 -0.3121753 
 57686.00  0.200024  0.291849 -0.3136020 
 57687.00  0.198701  0.289926 -0.3150701 
 57688.00  0.196980  0.288269 -0.3165397 
 57689.00  0.194861  0.286810 -0.3180114 
 57690.00  0.192936  0.285547 -0.3195067 
 57691.00  0.191484  0.284598 -0.3210039 
 57692.00  0.190108  0.283644 -0.3224535 
 57693.00  0.188711  0.282543 -0.3238261 
 57694.00  0.187240  0.281562 -0.3251397 
 57695.00  0.185937  0.280485 -0.3264010 
 57696.00  0.184996  0.279505 -0.3276343 
 57697.00  0.183802  0.279062 -0.3288792 
 57698.00  0.181940  0.278949 -0.3302065 
 57699.00  0.179387  0.278784 -0.3316794 
 57700.00  0.176438  0.278355 -0.3332782 
 57701.00  0.173616  0.277726 -0.3350137 
 57702.00  0.171329  0.277089 -0.3369097 
 57703.00  0.169374  0.276408 -0.3389546 
 57704.00  0.167413  0.275424 -0.3411056 
 57705.00  0.165515  0.274331 -0.3432441 
 57706.00  0.163511  0.273305 -0.3452680 
 57707.00  0.161304  0.272286 -0.3471092 
 57708.00  0.158922  0.271458 -0.3487020 
 57709.00  0.156722  0.270851 -0.3500826 
 57710.00  0.154998  0.270484 -0.3513689 
 57711.00  0.153245  0.270277 -0.3526342 
 57712.00  0.150936  0.270021 -0.3539508 
 57713.00  0.148299  0.269553 -0.3553368 
 57714.00  0.146002  0.269042 -0.3568147 
 57715.00  0.144085  0.268701 -0.3583412 
 57716.00  0.142529  0.268473 -0.3599074 
 57717.00  0.141284  0.268418 -0.3614896 
 57718.00  0.140218  0.268408 -0.3630433 
 57719.00  0.138969  0.268585 -0.3645220 
 57720.00  0.136960  0.268719 -0.3659111 
