5975.5343	6000	Ne I 
5976.32	100	U I 
5982.3753	80	Ne I 
5986.1002	10m	U I
5987.9074	1500	Ne I 
		
5991.6477	750	Ne I 
5997.31	45	U I 
5997.9598	10m	U I
5999.4086	10m	U I
6000.9275	1000	Ne I 
6017.38	28	U II 
6028.1237	10m	U I
6029.9968	10000	Ne I 
		
6042.013	150	Ne I 
6046.1348	500	Ne I 
6051.74	55	U II 
6056.8096	10m	U I
6062.3094	10m	U I
6064.5359	500	Ne I 
		
6067.22	45	U II 
6074.3376	10000	Ne I 
		
6077.29	90	U I 
6087.34	28	U II 
6096.163	3000	Ne I 
6101.7790	10m	U I
6110.88	100	Ne II 
6112.72	160	Ne II 
		
6118.0187	150	Ne I 
6128.4498	1000	Ne I 
6129.7233	10m	U I
6132.6192	10m	U I
6132.77	100	Ne II 
6142.508	1000	Ne I 
6143.0627	10000	Ne I 
		
6150.2985	1000	Ne I 
6156.138	500	Ne I 
6163.5937	10000	Ne I 
6166.09	80	Ne II 
6171.86	40	U I 
		
6172.8156	150	Ne I 
6174.8829	700	Ne I 
6175.2842	500	Ne I 
6175.39	35	U I 
6182.146	1500	Ne I 
		
6183.1575	50	Ne I 
6189.0649	700	Ne I 
6193.0663	500	Ne I 
6202.974	150	Ne I 
		
6205.7775	1000	Ne I 
6206.49	 0m 	Ne III 
6209.08	70	Ne III 
6210.18	70	Ne III 
6213.8758	1500	Ne I 
6215.3747	10m	U I
6217.2812	10000	Ne I 
6224.48	160	Ne II 
6225.735	500	Ne I 
6234.3047	10m	U I
6239.032	120	Ne II 
6246.5340	10m	U I
6246.7294	1000	Ne I 
		
6249.593	50	Ne I 
6250.925	120	Ne II 
6252.732	20	Ne I 
6252.905	80	Ne II 
6258.69	 180bl 	Ne II 
		
6258.7884	1000	Ne I 
6266.4952	10000	Ne I 
6270.131	80	Ne II 
6272.42	140	Ne II 
6273.0141	700	Ne I 
		
6276.0327	500	Ne I 
6277.5	30	Ne III 
6280.18	28	U II 
6283.58	30	Ne III 
6289.59	30	Ne III 
6293.3286	10m	U I
6293.7447	1000	Ne I 
6297.84	80	Ne II 
6298.533	10m	U I
6304.256	 m 	Ne II 
6304.7893	1000	Ne I 
6306.113	100	Ne II 
		
6307.66	 180bl 	Ne II 
6313.6855	1500	Ne I 
6321.116	60	Ne II 
6328.1646	3000	Ne I 
6330.8894	1500	Ne I 
		
6334.4276	10000	Ne I 
6345.653	60	Ne II 
6351.8532	1000	Ne I 
6359.29	28	U I 
		
6364.9963	1000	Ne I 
6372.46	55	U I 
6378.52	28	U II 
6382.9914	10000	Ne I 
8383.5726	10m	U I
6389.7902	10m	U I
6392.77	28	U I 
6395.42	90	U I
6397.1570	10m	U I 
6401.076	1000	Ne I 
6402.248	20000	Ne I 
6406.58	90	Ne III 
		
6409.7469	1500	Ne I 
6421.7044	1000	Ne I 
		
6444.7118	1500	Ne I 
6449.16	110	U I 
6464.98	35	U I 
6503.6224	10m	U I
6506.5277	15000	Ne I 
6510.877	60	Ne II 
		
6511.789	140	Ne II 
6516.789	120	Ne II 
6517.041	100	Ne II 
6518.9466	10m	U I
6525.584	22	Ne II 
6526.03	 120w 	Ne II 
		
6532.8824	1000	Ne I 
6538.685	80	Ne II 
6539.143	120	Ne II 
6539.492	140	Ne II 
6539.692	60	Ne II 
6542.9858	10m	U I
6550.653	 140* 	Ne II 
6550.653	 140* 	Ne II 
6555.0108	10m	U I
6559.024	100	Ne II 
6559.285	100	Ne II 
		
6571.3	 22w 	Ne II 
6571.7	 60w 	Ne II 
6598.9528	10000	Ne I 
6602.9007	1000	Ne I
6603.9929	10m	U I
6620.5313	10m	U I 
6640.0095	100	Ne I 
		
6640.8	50	Ne I 
6652.0925	1500	Ne I 
6666.892	1000	Ne I 
6678.2766	5000	Ne I 
6683.3848	10m	U I
		
6717.043	700	Ne I 
6721.1342	20	Ne I 
6736.8046	10m	U I
6738.032	700	Ne I 
6741.3641	10m	U I
6759.5821	150	Ne I
6790.3029	10m	U I
6818.3009	10m	U I
6820.7693	10m	U I 
6826.92	90	U I 
6846.2308	10m	U I
6876.74	35	U II 
6886.94	70	Ne III 
6895.41	100	Ne III 
6915.2760	10m	U I
6917.0516	10m	U I
6929.4672	100000	Ne I 
7024.05	34000	Ne I 
7030.7002	10m	U I
7032.4128	85000	Ne I 
7051.2922	2200	Ne I 
		
7059.1079	10000	Ne I 
7064.762	80	Ne I 
7067.724	80	Ne II 
7074.79	23	U I 
7101.61	27	U I 
		
7112.3075	110	Ne I 
7128.9	30	U I 
7130.0627	10m	U I
7133.36	40	Ne II 
7138.54	55	Ne I 
		
7147.89	16	U I 
7164.8905	10m	U I
7173.938	77000	Ne I 
7210.2777	10m	U I
7213.21	300	Ne II 
7235.1978	300	Ne II 
7245.1665	77000	Ne I 
		
7254.45	16	U I 
7303.216	80	Ne II 
7304.8422	89	Ne I 
7343.945	300	Ne II 
7349.653	40	Ne II 
7396.9829	10m	U I
7425.5	23	U I 
7438.8981	60000	Ne I 
7467.24	 60c 	Ne II 
7472.4383	3100	Ne I 
7488.8712	32000	Ne I 
		
7491.408	60	Ne II 
7492.102	200	Ne II 
7522.822	300	Ne II 
7533.93	45	U I 
7535.7739	28000	Ne I 
		
7544.0439	13000	Ne I 
7550.2243	10m	U I
7590.638	60	Ne II 
7604.633	60	Ne II
7909.1789	10m	U I 
7619.35	16	U I 
7621.33	50	Ne I 
		
7633.267	140	Ne II 
7654.546	180	Ne II 
7689.789	120	Ne II 
7724.6233	60	Ne I 
7728.803	22	Ne II 
7631.7452	10m	U I
7634.7522	10m	U I
7639.5425	10m	U I
7740.74	240	Ne II 
7745.019	160	Ne II 
7754.1869	10m	U I
7761.8507	10m	U I
7784.1587	40m	U I
7833.0281	56	Ne I 
7838.556	160	Ne II 
		
7839.052	230	Ne I 
7839.9855	7	Ne I 
7862.946	140	Ne II 
7868.7878	10m	U I
7871.924	60	Ne II 
7873.873	160	Ne II 
7875.3929	10m	U I
7881.94	50	U I 
7900.4339	10m	U I
7904.2933	10m	U I
7907.184	12	Ne II 
7918.8150	10m	U I
7926.201	240	Ne II 
7927.1172	300	Ne I 
		
7936.9957	1300	Ne I 
7943.1805	7900	Ne I 
7944.1404	200	Ne I 
7944.919	60	Ne II 
7963.9629	10m	U I
7970.46	18	U I 
7975.0976	10m	U I
7985.886	22	Ne II 
7991.3123	10m	U I
8018.756	22	Ne II 
		
8024.11	3	Ne I 
8041.79	3	Ne I 
8073.78	22	Ne II 
8075.993	22	Ne II 
8076.06	1	Ne I 
		
8076.082	40	Ne II 
8082.4576	5700	Ne I 
8084.345	200	Ne II 
8090.05	 160bl 	Ne II 
8093.08	3	Ne I 
8097.6337	10m	U I
8118.5495	3800	Ne I 
8128.911	1200	Ne I 
8136.4061	17000	Ne I 
8143.493	100	Ne II 
		
8149.985	60	Ne II 
8153.448	80	Ne II 
8160.052	100	Ne II 
8163.656	120	Ne II 
		
8174.66	16	U I 
8184.765	80	Ne II 
8194.83	 360bl 	Ne II 
8206.043	140	Ne II 
8213.035	22	Ne II 
		
8214.576	60	Ne II 
8217	Ne VIII 
8221	Ne IX
8223.1204	20m	U I
8230.8379	10m	U I
8240.5357	10m	U I
8244.338	140	Ne II 
8248.6826	310	Ne I 
		
8259.3795	3300	Ne I 
8262.06	18	U I 
8264.807	200	Ne II 
8266.0769	7200	Ne I 
8267.1166	990	Ne I 
		
8277.328	120	Ne II 
8280.598	60	Ne II 
8286.574	180	Ne II 
8300.3248	29000	Ne I 
8301.557	1900	Ne I 
		
8314.995	200	Ne II 
8318.35	16	U I 
8321.919	100	Ne II 
8329.7525	10m	U I
8337.5	16	U II 
8339.065	180	Ne II 
8342.606	60	Ne II 
8346.2	120	Ne II 
8346.7576	10m	U I
8357.0605	10m	U I
8358.929	120	Ne II 
		
8360.385	100	Ne II 
8365.7464	4600	Ne I 
8367.2193	10m	U I
8372.106	200	Ne II 
8376.359	6600	Ne I 
8377.607	76000	Ne I 
		
8381.87	18	U I 
8387.2018	10m	U I
8389.1689	10m	U I
8406.396	80	Ne II 
8413.212	120	Ne II 
8417.1597	2700	Ne I 
8418.4265	26000	Ne I 
		
8422.425	100	Ne II 
8433.637	12	Ne II 
8441.21	16	U I 
8445.39	35	U I 
8450.03	18	U I 
		
8459.86	 100bl 	Ne II 
8463.3569	3700	Ne I 
8484.4424	1300	Ne I 
8493.252	140	Ne II 
8495.3591	69000	Ne I 
8496.0939	10m	U I		
8498.04	80	Ne II 
8504.5510	10m	U I
8532.753	40	Ne II 
8536.515	160	Ne II 
8540.1846	10m	U I
8541.575	100	Ne II 
8542.3313	10m	U I
8544.6952	1600	Ne I 
		
8553.049	60	Ne II 
8557.3309	10m	U I
8567.7189	10m	U I
8570.52	16	U I 
8571.3535	2900	Ne I 
8572.655	80	Ne II 
8574.6051	10m	U I
8579.448	22	Ne II 
		
8579.819	80	Ne II 
8582.9031	1600	Ne I 
8591.2583	41000	Ne I 
8599.508	100	Ne II 
8607.95	75	U I 
		
8634.6472	35000	Ne I 
8635.3177	740	Ne I 
8647.0412	6000	Ne I 
8654.3828	64000	Ne I 
8655.522	7600	Ne I 
		
8664.628	180	Ne II 
8668.267	200	Ne II 
8678.87	 100bl 	Ne II 
8679.4936	13000	Ne I 
8680.367	180	Ne II 
		
8681.9216	15000	Ne I 
8691.28	23	U I 
8704.1122	2900	Ne I 
8705.558	60	Ne II 
8708.452	60	Ne II 
		
8710.76	18	U I 
8747.17	100	Ne II 
8749.697	100	Ne II 
8753.69	18	U I 
8757.76	30	U I 
		
8767.536	160	Ne I 
8771.6575	10000	Ne I 
8778.7322	2100	Ne I 
8780.6223	57000	Ne I 
8782.0015	230	Ne I 
		
8783.7539	43000	Ne I 
8792.5056	260	Ne I 
8794.92	 80w* 	Ne II 
8794.92	 80w* 	Ne II 
8796.66	40	Ne II 
		
8796.907	40	Ne II 
8816.5681	10m	U I
8821.847	140	Ne II 
8830.9067	550	Ne I 
8853.8669	27000	Ne I 
8860.5851	10m	U I
8862.497	60	Ne II 
		
8865.3057	2100	Ne I 
8865.7562	15000	Ne I 
8868.687	40	Ne II 
8879.908	60	Ne II 
8883.731	22	Ne II 
		
8892.2315	12	Ne I 
8895.6	3	Ne I 
8897.603	22	Ne II 
8898.847	140	Ne II 
8900.129	120	Ne II 
		
8905.421	12	Ne II 
8914.862	60	Ne II 
8915.44	4	Ne I 
8919.5007	6400	Ne I 
8927.4	3	Ne I 
		
8929.2503	18	Ne I 
8931.2128	10m	U I
8941.5133	8	Ne I 
8951.96	16	U I 
8958.759	22	Ne II 
8962.328	4	Ne I 
		
8963.51	60	Ne II 
8968.6	3	Ne I 
8988.5564	1800	Ne I 
8989.92	16	U I 

